date,stock_name,target_price,invest_opinion,kap,title,href,summary
20201026,에스원,"110,000",Buy,이베스트증권,마진 믹스의 일시적 악화,https://finance.naver.com/research/company_read.nhn?nid=55014&page=67,"보안상품판매 Captive 비중 감소에스원의 3Q20 매출액은 5,474억원으로 전년동기대비 2.3% 증가, 컨센서스에 부합했다. 반면 영업이익은 459억원으로 전년동기대비 6.6% 감소, 컨센서스 영업이익 506억원 대비 9.3% 하회하는 다소 아쉬운 실적을 기록했다. 에스원의 보안상품판매 부문에서 삼성 그룹향 Captive 매출이 코로나19로 인해 주춤해지면서, 마진 믹스의 일시적 악화가 시장 기대치 대비 이익이 감소한 주요 원인이다. "
20201026,하나금융지주,"40,000",Buy,이베스트증권,핵심이익 증가와 비용안정으로 실적호조세 지..,https://finance.naver.com/research/company_read.nhn?nid=55013&page=67,"은행 대손비용 감소, 비은행 실적호조로 고수익성 지속3분기 순이익은 7,601억원으로 시장예상을 상회하는 호실적을 기록. 이자이익이 전기대비 2.6% 증가한데다 증권, 카드 등 비은행 자회사의 실적 호조로 비이자이익 또한 2분기 대비 10% 증가. 대손비용과 판관비 부담이 낮아짐에 따라 분기 ROE 10%의 고수익성을 시현. "
20201026,현대글로비스,"220,000",Buy,이베스트증권,좋아지기 시작했다,https://finance.naver.com/research/company_read.nhn?nid=55012&page=67,"3Q20 영업이익 1,614억원 기록, 시장 기대치 수준 부합현대글로비스 3Q20 매출액 및 영업이익은 각각 3.7조원(YoY -22.8%), 1,614억원(YoY-38%)을 기록했으며, 영업이익은 시장 기대치와 in-line한 수치를 기록했다. 당기순이익은 기말 원달러 환율 강세효과로 1,622억원(YoY +257.3%)을 기록했다. "
20201026,LG생활건강,"1,900,000",매수,IBK투자증권,대표 채널과 히어로 브랜드의 회복 시작,https://finance.naver.com/research/company_read.nhn?nid=55011&page=67,"면세점을 중심으로 화장품의 턴어라운드 확인 2020년 3분기(yoy) 연결 실적은 매출액 5.4%, 영업이익 5.1%, 순이익 6.7%를 시현했다. 부문별은 1) 화장품: 매출액 -1.5%, 영업이익 -6.7%, 영업이익률 -1.0%p, 2) HDB(생활용품): 매출액 26.8%, 영업이익 47.9%, 영업이익률 +1.9%p, 3) 음료: 매출액 3.8%, 영업이익 15.1%, 영업이익률 +1.5%p를 시현했다."
20201026,하나금융지주,"45,000",매수,IBK투자증권,비은행 선전으로 기대이상의 실적,https://finance.naver.com/research/company_read.nhn?nid=55010&page=67,"어닝 서프라이즈급의 실적  하나금융의 3분기 연결순이익은 7,601억원으로 QoQ 10.3% 증가함. 당사 전망치를 13%, 시장 컨센서스를 19% 상회한 수치로 어닝 서프라이즈급. 원달러 환율 급락으로 외화환산이익 409억원의 일회성 이익이 발생했지만 이를 제외해도 좋은 실적. 이자이익 증가와 대손비용 감소가 좋은 실적의 주요 원인. 3분기 누적 연결순이익은 2.11조원으로 YoY 3.2% 증가함. NIM이 하락하고 코로나 관련 추가 충당금을 적립하는 상황에서 양호한 실적을 이어가는 중"
20201023,포스코인터내셔널,"18,000",매수,미래에셋증권,낮아지는 미얀마 가스전에 대한 기대,https://finance.naver.com/research/company_read.nhn?nid=55009&page=67,"매출액 5조 682억원(-14.0% YoY), 영업이익 1,071억원(-34.4% YoY), 기대치 하회매출액 감소: 가스 판매량 하락, 화학, 산업재, 소재 등 트레이딩 부진 지속미얀마 가스: 영업이익 528억원(-54.1% YoY)-판가 하락, 정기 보수에 따른 판매량 감소(-17.4%) 및 코스트 리커버리 하락 영향트레이딩 및 해외 투자법인: 영업이익 543억원(+12.1% YoY)은 선방-중국향 철강 판매 확대와 우크라이나 곡물 터미널 흑자 전환 "
20201023,LG디스플레이,"21,000",매수,미래에셋증권,21년 전 사업부 영업 흑자 달성 전망,https://finance.naver.com/research/company_read.nhn?nid=55008&page=67,"3Q20 실적 서프라이즈, 모든 사업부가 좋다3분기 매출액 6.7조원(+27% QoQ +16% YoY), 영업이익 1,644억원(흑자전환) 기록출하 면적 +24% QoQ, 면적 당 ASP +8% QoQ출하 면적 증가: 1) TV 및 노트북 수요 호조, 2) WOLED 광저우 및 POLED 라인 가동면적 당 ASP 상승: OLED 믹스 개선 + LCD 패널 판가 상승사업 부문 별로 POLED 적자폭 전분기 대비 큰 폭으로 축소"
20201023,KB금융,"51,000",매수,미래에셋증권,"훌륭한 3Q20 실적, 저평가 해소 기대",https://finance.naver.com/research/company_read.nhn?nid=55007&page=67,"지배지분순이익 1조1,666억원(+24% YoY, +19% QoQ)당사 예상 9,801억원(염가매수차익 반영x) 대비 19%, 컨센서스 대비 22~24% 상회비유기적 성장 모멘텀, 견고한 핵심이익: 경상 기준 순이익 9천억원 후반 기록특이 요인: 푸르덴셜생명 염가매수차익 1,450억원, 증권 해외 투자부동산 매각이익 420억원, 증권 대출채권 매각이익 150억원 "
20201023,LG디스플레이,"20,000",Buy,키움증권,2021년 실적 턴어라운드에 주목 ,https://finance.naver.com/research/company_read.nhn?nid=55006&page=68,"3Q20 영업이익 1,644억원, 반가운 실적 서프라이즈LG디스플레이의 3Q20 연결실적은 매출액 6.7조원(+27%QoQ, +16%YoY), 영업이익 1,644억원(흑자전환 QoQ, YoY)으로, 기대치를 크게 상회했다. 코로나19로 인해 재택근무, 온라인 수업 등이 New Normal로 자리잡으며 IT제품의 실적이 전분기에 이어 성장세가 지속됐다. 특히 동사의 IT 패널은 상대적으로 수익성이 높아 믹스 개선 효과가 더욱 크게 작용했다. 또한 비용 절감 노력을 통해 판관비율이 축소된 점도 수익성 개선에 기여한 것으로 추정된다."
20201023,KB금융,"64,000",Buy,키움증권,"증권사 실적 개선으로 3Q, 기대이상 실적 지..",https://finance.naver.com/research/company_read.nhn?nid=55005&page=68,"3/4 분기, 증권, 카드 실적 호조가 양호한 실적 지속 요인KB 금융은 3/4 분기에 전분기 대비 18.8% 증가한 1 조 1,666 억 원으로 시장 기대치 대비 양호한 실적을 달성(시장 기대치 9,901 억 원). 푸르덴셜생명인수에 따른 염가매수차익 1,450 억 원 감안 시 시장 기대치에 부합한 실적으로 대형금융그룹 중 가장 양호한 실적을 달성한 것으로 추정."
20201023,포스코케미칼,"89,000",Buy,교보증권,에너지소재 영업이익 개선,https://finance.naver.com/research/company_read.nhn?nid=55004&page=68,"3Q20 Review : 에너지소재 부문 영업이익 개선포스코케미칼의 3Q20 연결기준 매출액 3,887억원(YoY +4.6%, QoQ +14.2%), 영업이익 194억원(YoY -30.7%, QoQ +375.6%)를 기록해 컨센서스 소폭 하회. ①포스코조강 생산 회복으로 광양 3고로 재가동되면서 생석회 판매량 증가와 케미칼 마진 개선으로 라임케미칼 부문의 실적은 양호, 그러나 비철업계 가동률 하락 및 수리 개보수 공사 일정 이월로 내화물제조정비부문은 부진"
20201023,LG디스플레이,"20,000",Buy,하나금융투자,2021년 상반기와 하반기의 싸움,https://finance.naver.com/research/company_read.nhn?nid=55003&page=68,"3Q20 Review : TV, 모바일, IT 모두 호조3분기 실적은 매출 6.7조원(YoY +16%, QoQ +27%), 영업이익 1,644억원(YoY 흑자전환, QoQ 흑자전환)으로 7개 분기만에 영업이익 흑자 전환했다. 매출 역시 6개 분기만에 YoY 증가했다. 1) TV 패널(매출 비중 28%)의 경우 국내 LCD 라인 Downsizing 불구 글로벌 TV 수요 강세(3분기 글로벌 TV 판매량 YoY +21% 증가 추정)속 패널 가격 상승 및 OLED 신규 라인 가동 본격화 되며 TV 부문매출은 YoY +2%, QoQ +57% 증가했다."
20201023,KB금융,"51,000",Buy,하나금융투자,더할나위 없는 펀더멘털. 이제 배당 관련 우..,https://finance.naver.com/research/company_read.nhn?nid=55002&page=68,"경상 순익 1조원 시대. 특히 증권 이익 개선 폭 눈부신 상황KB금융에 대한 투자의견 매수 유지, 목표주가는 51,000원으로 4.1% 상향. 목표가 상향 배경은 호실적에 따른 이익추정치 상향을 반영했기 때문. 3분기 순익은 전년동기대비 24.1% 증가한 1조 1,666억원으로 컨센서스를 대폭 상회하고 우리추정치도 상회. 3분기에도 대출성장률이 1.7%에 달한 반면 NIM 하락 폭은 1bp에 불과해 이자이익이 크게 개선"
20201023,LG생활건강,"1,780,000",Buy,하나금융투자,면세점 중국 사업 우려 해소,https://finance.naver.com/research/company_read.nhn?nid=55001&page=68,"3분기 연결 영업이익 YoY 5% 증가3분기 연결 매출과 영업이익은 각각 전년 동기대비 5% 성장한 2조 706억원과 3,276억원으로 시장 기대치(OP 3,212억원)에 부합했다. 화장품 매출 회복세가 돋보였다. 면세점 매출(4,884억원)이 YoY -2%로 선전했고, 중국 화장품 매출도 YoY 22% 성장한 2,050억원을 기록하였다. "
20201023,LG생활건강,"1,800,000",Buy,케이프투자증권,어려울수록 드러나는 변별력,https://finance.naver.com/research/company_read.nhn?nid=55000&page=68,"3Q20P 매출액 yoy +5.4%, 영업이익 yoy +5.1% 시현3Q20 연결 매출액 2조706억원, 영업이익 3,276억원 기록해 당사 추정치 상회 및 컨센서스 부합화장품 매출액 yoy -1.5%, 영업이익 yoy -6.7%. 브랜드별: 후 yoy +9%, 숨 yoy -22%, 오휘 yoy 0%, CNP yoy +9%. 채널별: 면세점 yoy -2%, 방판 yoy -1%, 백화점 yoy -15%. 부문 내 해외 매출 yoy +16% 증가했으며 이 중 중국 yoy +22% 성장(중국 내 브랜드별: ‘후’ yoy +29%, ‘숨’ yoy 0%). "
20201023,KB금융,"50,000",Buy,이베스트증권,순이자마진 안정과 비이자이익 보강,https://finance.naver.com/research/company_read.nhn?nid=54999&page=68,"사상 최대 분기실적 시현3분기 순이익은 1.17조원으로 시장 예상치를 상회하며 사상최대 분기실적을 기록. 2분기 대비 비이자이익 규모는 축소되었으나 이자이익 증가와 대손비용 감소, 푸르덴셜생명 인수에 따른 염가매수차익(1,450억원) 인식(영업외수익)으로 호실적을 시현. 기타 특이요인 으로는 증권 자회사의 투자부동산 및 대출채권 매각익 각각 570억원이 있었으며 일회성 요인을 감안해도 1조원 수준의 수정 순이익 규모를 기록"
20201023,LG생활건강,"1,800,000",Buy,이베스트증권,꾸준한 성장이 놀랍다,https://finance.naver.com/research/company_read.nhn?nid=54998&page=68,"3Q20 Review: 꾸준한 성장이 놀랍다LG생활건강의 K-IFRS 연결 기준 3Q20 매출액은 전년동기대비 5.4% 증가한 2조 706억원, 영업이익은 전년동기대비 5.1% 증가한 3,276억원으로, 당사 추정치를 소폭 상회하는 실적을 기록했다. "
20201023,KB금융,"57,000",매수,IBK투자증권,기존 자회사 실적개선에 M&A 효과가 더해짐,https://finance.naver.com/research/company_read.nhn?nid=54997&page=68,"일회성이익을 감안해도 좋은 실적  KB금융의 2020년 3분기 연결순이익은 1조 1,666억원으로 QoQ 18.8% 증가함. 높은 이익증가율은 푸르덴셜생명 인수에 염가매수차익 1,450억원의 영향이 컸지만 이를 제외해도 매우 좋은 실적이라 할 수 있음. 3분기 누적 연결순이익은 표면적으로는 YoY 3.6% 증가, 일회성 요인 제외 시 5.1% 증가함. 그룹 비은행 부문 이익비중은 2019년 30.8%에서 40.3%로 확대됨 (푸르덴셜생명의 별도순이익 합산 기준). 푸르덴셜생명의 1개월분 (9월) 실적이 연결순이익 111억원으로 반영됨"
20201023,미래에셋대우,"11,000",매수,IBK투자증권,자본과 투자의 힘,https://finance.naver.com/research/company_read.nhn?nid=54996&page=68,"브로커리지 실적개선 등 이익전망치 상향  1분기 연결순이익 1,078억원에 이어 2분기 연결순이익 3,007억원으로 연속으로 시장컨센서스를 크게 상회. 특히 투자자산 가치 및 법적 문제 등의 우려 속에 달성한 실적이라는 점이 인상적. 운용손익이 크게 증가한 점이 실적개선에 크게 기여했고, 브로커리지 수수료이익과 해외법인 이익의 증가 또한 실적에 기여. 2020년 연결순이익 전망치는 7,342억원으로 기존 전망치 대비 13% 상향됨"
20201022,디앤씨미디어,"45,000",매수,미래에셋증권,픽코馬 대호조 속에 웹툰사업 분할을 결정,https://finance.naver.com/research/company_read.nhn?nid=54995&page=68,"디앤씨미디어의 웹툰 사업부문을 물적분할해 ‘디앤씨웹툰’ 설립이사회 결의 10/21, 주주확정 11/5, 주주총회 11/30, 분할기일 12/1 예정존속회사 웹소설, 신설회사 웹툰에 집중하며 IP 활용 2차 저작물 제작에도 각각 관여존속: 매출액 289억원, 자산 559억원, 부채 91억원, 자본 468억원, 자본금 61억원신설: 매출액 132억원, 자산 63억원, 부채 43억원, 자본 20억원, 자본금 15억원 "
20201022,LG화학,"1,050,000",매수,미래에셋증권,큰 그림은 바뀌지 않는다,https://finance.naver.com/research/company_read.nhn?nid=54994&page=68,"컨퍼런스에서 배터리 성장 전략 강조; 4분기 이익도 높은 수준 유지될 전망3분기 호 실적은 화학 시황 강세와 함께 배터리 부문 실적 개선에 기인4분기 영업이익도 9,004억원으로 높은 수준 유지될 전망화학 시황 강세 지속되고 있고 전기차 배터리 매출 및 이익 확대 예상되기 때문컨퍼런스 콜 주요 내용: 배터리 분사 이후 사업 경쟁력 강화 의지 피력전기차 화재의 경우 원인 조사 진행 중이나 이미 상당한 충당금 보유하고 있다고 밝힘"
20201022,삼성바이오로직스,"900,000",Buy,키움증권,실적 하회. 4분기 가동율 개선 기대,https://finance.naver.com/research/company_read.nhn?nid=54993&page=68,"3분기 이익은 컨센서스 하회3분기 매출액 2,746억원(YoY +49%), 영업이익 565억원(YoY +139%, OPM 21%)으로 매출액은 시장 기대치를 12% 상회하였으나, 영업이익은 -12% 하회하였다.3분기에 반영된 가동율은 1공장 65%, 2공장 100%, 3공장 20%로 2분기 반영된 가동율(1공장 100%, 2공장 100%, 3공장 20%) 대비 1공장 가동율 하락 요인이 있었다. 또한, 4공장 관련 증설 인력 충원과 지급수수료 증가로 판관비가 3분기 302억원(YoY +20%) 증가하였다."
20201022,에코캡,없음,없음,나이스디앤비,자동차용 전장 부품 전문기업으로 기술개발을..,https://finance.naver.com/research/company_read.nhn?nid=54992&page=68,"자동차용 전장 부품 전문기업으로 기술개발을 통한 신사업 진출■ 자동차용 전장 부품 전문기업으로 기술개발을 통한 신사업 진출■ 자동차용 전장 산업은 고부가가치 제품으로의 전환과 제품 차별화 필요■ 2020년 상반기에도 매출감소세가 지속되었으나, 멕시코 공장의 가동률 상승에 따라 회복세 전망"
20201022,칩스앤미디어,없음,없음,나이스디앤비,다양한 전방산업의 비디오 기술 수요 확산에 ..,https://finance.naver.com/research/company_read.nhn?nid=54991&page=68,"다양한 전방산업의 비디오 기술 수요 확산에 따른 성장 지속 중 ■ 비디오 코덱 IP 이외 ISP/CP, CV IP 개발을 통해 제품 라인업 구축■ 반도체 IP 시장의 성장 전망에 따라 동사의 사업 활성화 기대■ 높은 연구개발 인력 비중과 투자비율을 바탕으로 기술 역량 확보"
20201022,제일테크노스,없음,없음,나이스디앤비,건축자재 제작 및 조선용 가공품 제작 전문기..,https://finance.naver.com/research/company_read.nhn?nid=54989&page=68,"건축자재 제작 및 조선용 가공품 제작 전문기업 ■ 건축자재 및 조선용 가공품 제작 전문기업■ 건설경기 부진 및 원재료 상승에 따른 수익성 악화■ 공사 기간 단축, 공사비를 절감할 수 있는 데크 플레이트 제작 신기술 보유"
20201022,비츠로셀,없음,없음,NICE평가정보,다양한 종류의 리튬일차전지 생산이 가능한 ..,https://finance.naver.com/research/company_read.nhn?nid=54988&page=68,다양한 종류의 리튬일차전지 생산이 가능한 세계적 기술을 보유한 선도 기업 ■ 세계 수준 리튬일차전지 기술력과 업계 최대규모 제품 라인업 확보■ 에너지 절감 인식 확대로 인한 스마트미터기 보급 확산과 동반 성장■ 세계 최대 규모의 신뢰성시험소와 완전자동화 생산설비 보유 업체
20201022,조아제약,없음,없음,NICE평가정보,다양한 제품군을 보유한 일반의약품 제조·판..,https://finance.naver.com/research/company_read.nhn?nid=54987&page=68,다양한 제품군을 보유한 일반의약품 제조·판매 전문 제약기업 ■ 탄탄한 약국 체인 기반 일반의약품의 안정적인 매출 시현■ 해외 법인설립을 통한 시장 개척과 스포츠를 통한 이미지 마케팅■ 바이오시밀러/천연물의약품 연구개발을 통한 포트폴리오 다각화
20201022,대동기어,없음,없음,NICE평가정보,핵심 동력 부품 산업의 국내 선두기업 ,https://finance.naver.com/research/company_read.nhn?nid=54986&page=68,핵심 동력 부품 산업의 국내 선두기업 ■ 품질 경쟁력을 보유한 핵심 동력 부품 전문기업■ COVID-19의 영향으로 전반적인 산업 성장은 제한적■ 꾸준한 기술개발을 기반으로 시장경쟁력 강화 경쟁력 강화
20201022,네오오토,없음,없음,NICE평가정보,자동차 변속기 부품 전문 업체 ,https://finance.naver.com/research/company_read.nhn?nid=54985&page=68,자동차 변속기 부품 전문 업체 ■ 10년 업력의 자동차 변속기 부품 전문 업체■ 탄탄한 원천기술력을 바탕으로 한 특허경영■ 핵심기술을 통한 유연한 시장대응 전망
20201022,원익QnC,없음,없음,NICE평가정보,반도체용 쿼츠웨어(Quartz Ware) 및 세라믹웨..,https://finance.naver.com/research/company_read.nhn?nid=54984&page=68,반도체용 쿼츠웨어(Quartz Ware) 및 세라믹웨어(Ceramic Ware) 선도기업 ■ 쿼츠웨어 및 세라믹웨어 제조분야의 글로벌 선도기업■ 모멘티브 인수와 쿼츠웨어 수요 확대로 매출 고성장■ 사업 다변화 및 다각화를 통한 미래 성장동력 확보
20201022,디케이앤디,없음,없음,NICE평가정보,"고기능성 및 친환경 합성피혁, 부직포 제조업..",https://finance.naver.com/research/company_read.nhn?nid=54983&page=68,"고기능성 및 친환경 합성피혁, 부직포 제조업체 ■ 합성피혁, 부직포 제조 및 원부자재 유통 수직계열화■ 기술력을 바탕으로 친환경적이고 경쟁력 있는 제품을 생산■ 제품 공급 확대 및 시장 수요 증가"
20201022,그린플러스,없음,없음,NICE평가정보,"첨단 온실 국내 선두기업, 스마트팜 성장에 ..",https://finance.naver.com/research/company_read.nhn?nid=54982&page=68,"첨단 온실 국내 선두기업, 스마트팜 성장에 따른 매출증대 전망 ■ 10년 연속 국내 온실시공능력평가 1위의 온실 선도기업■ 스마트팜 시장의 성장세에 따라 정부 지원정책 활발■ 정부 정책에 따른 수혜 및 신규 시장 확대를 통한 매출증대 기대"
20201022,에이티세미콘,없음,없음,NICE평가정보,반도체 패키징 및 테스트 전문기업 ,https://finance.naver.com/research/company_read.nhn?nid=54981&page=68,반도체 패키징 및 테스트 전문기업 ■ 반도체 패키징 및 테스트 일괄공정 선도기업■ 시장경쟁력 강화를 위한 지속적인 기술개발 및 설비투자■ 4차 산업의 발전으로 인한 수요분야의 확대 및 신규고객사 발굴
20201022,이노와이어리스,"90,000",Buy,하나금융투자,28GHz 시장 개화로 주가 수준 달라질 것,https://finance.naver.com/research/company_read.nhn?nid=54980&page=68,"매수/TP 9만원 유지, 재료 없는 현 시점이 매수 적기 판단이노와이어리스에 대한 투자의견 매수/12개월 목표가 9만원을 유지한다. 추천 사유는 1) 28GHz 스몰셀 상용화 시점이 구체화되는 양상이고, 2) 고대했던 5G 스몰셀 수출 성과가 곧 나타 날 것이며, 3) 경쟁 상황이 양호하게 전개되고 있고, 4) 향후 성장성 감안 시 Multiple이 낮게 형성되어 있기 때문이다."
20201022,한국철강,"5,700",Buy,하나금융투자,"3분기는 원가 부담 확대, 4분기에 스프레드 ..",https://finance.naver.com/research/company_read.nhn?nid=54979&page=68,"3분기 철근 스프레드 축소로 다소 아쉬운 영업실적 예상2020년 3분기 한국철강의 매출액과 영업이익은 각각 1,492 억원(YoY -14.8%, QoQ -14.9%)과 88억원(YoY +2.6%, QoQ -34.2%)이 예상된다.1) 장기화된 장마와 태풍 등의 기상악재에도 불구, 철근 판매량이 전년동기와 유사한 22.2만톤(QoQ -4.9%)을 기록함 과 동시에 2) 철근 판매단가 또한 전분기와 유사한 62.3만원/톤을 기록할 것으로 예상된다."
20201022,두산퓨얼셀,"70,000",Buy,하나금융투자,새로운 규제에 대한 기대,https://finance.naver.com/research/company_read.nhn?nid=54978&page=68,"목표주가 70,000원, 투자의견 매수 유지두산퓨얼셀 목표주가 70,000원, 투자의견 매수를 유지한다. 기존 RPS 시장의 불안정한 수급균형은 우려 요인이었지만 이제 2022년부터 신설되는 HPS 시장으로 연료전지가 분리 되었기 때문에 걱정은 해소가 되었다. HPS 규제의 구체적 목표치, 기존 연료전지의 재분류 등은 2021년에야 확인이 가능할 전망이다. 연료전지 시장의 장기 성장은 여부는 해당 규제의 작동 방식에 달렸다"
20201022,LG화학,"1,000,000",Buy,하나금융투자,석유화학 전지가 견인한 사상 최대 실적,https://finance.naver.com/research/company_read.nhn?nid=54977&page=68,"3Q20 영업이익 컨센 27% 상회3Q20 영업이익은 9,021억원(QoQ +58%, YoY +137%)으로 사상 최대치를 기록했다. 컨센(7,104 억원)을 27% 상회하는 호실적이다. 석유화학 영업이익은 7,216억원(QoQ +66%, OPM 20.1%)으로 1Q11 호황기 당시의 영업이익 7,356억원 육박했고, 영업이익률은 당시의 17%를 넘어섰다."
20201022,LG화학,"1,000,000",Buy,DB금융투자,돋보이는 화학 + 독보적인 전지의 가치 ,https://finance.naver.com/research/company_read.nhn?nid=54976&page=68,"돋보이는 화학 + 독보적인 전지의 가치 - 3Q20 영업이익 9,021억원 Surprise, 화학 사상 최대 분기 이익률(20.1%) 시현- 4Q20E 영업이익 8,434억원, 레벨업된 이익 체력 유지- 돋보이는 화학 수익성 + 독보적인 전지 성장성의 가치 부각될 것"
20201022,덕산네오룩스,"42,000",Buy,DB금융투자,덕산을 싸게 살 좋은 기회 ,https://finance.naver.com/research/company_read.nhn?nid=54975&page=69,"덕산을 싸게 살 좋은 기회 - 3분기 매출액 374억원, 영업이익 109억원으로 분기 사상 최대 실적 전망- 아이폰12 및 갤럭시노트20 등 플레그쉽 스마트폰 출시와 중화권 판매 호조 영향- 2020년 코로나19에도 중화권 판매 호조로 역대 최대 실적 전망- 2021년 글로벌 스마트폰 반등, 폴더블 스마트폰 개화, 중화권 패널업체 가동율 상승 등으로 최대 실적 전망"
20201022,엑시콘,없음,없음,케이프투자증권,메모리와 비메모리의 콜라보,https://finance.naver.com/research/company_read.nhn?nid=54974&page=69,"하반기 주요 고객사향 SSD 수주로 호실적 전망동사의 3Q20F 실적은 매출액 302억원(+875.8% QoQ), 영업이익 45.9억원(흑자전환 QoQ)으로 크게 개선될 전망. 이는 삼성전자향 SSD테스터 물량 증가에 기인. 삼성전자는 1H21까지 시안 Fab을 중심으로 NAND CAPA 투자를 확대 중. 이에 따라 동사의 삼성전자향 매출액 증가 추세. 하반기 SSD 테스터 매출액 400억원 이상으로 예상"
20201022,자이에스앤디,"10,500",Buy,이베스트증권,"다음, 그 다음을 향해",https://finance.naver.com/research/company_read.nhn?nid=54973&page=69,"착공 증가로 가시화되는 주택, 볼륨 성장을 확인한 3분기자이에스앤디의 3 분기 매출액은 775 억원으로 전년동기대비 21.0% 증가, 영업이익은 58억원으로 전년동기대비 81.6% 증가하며 강한 실적 성장을 기록했다. 분기 컨센서스의 경우 표본이 많지 않아 대표성이 다소 떨어지지만, 금번 영업이익은 컨센서스 영업이익의 20.7%를 상회하는 수준이다."
20201022,삼성바이오로직스,"1,100,000",Buy,이베스트증권,3Q20 Review 호실적 기록,https://finance.naver.com/research/company_read.nhn?nid=54972&page=69,"매출액 2,746억원(yoy +48.6%), 영업이익 565억원(139.4%) 기록삼성바이오로직스의 3분기 매출액 2,746억원(yoy +48.6%), 영업이익 565억원(yoy+139.4%)을 기록하였다. 매출액은 시장 기대치(2,450억원)을 상회했으나 영업이익은 시장 기대치(644억원)를 하회하였다. 전분기 대비 3분기 매출액은 공장 유지보수에 따른 가동률 하락으로 인해 331억원 감소하였다."
20201022,현대모비스,"290,000",Buy,이베스트증권,이익의 질 개선 시작 + 지배구조 개편의 핵심,https://finance.naver.com/research/company_read.nhn?nid=54971&page=69,"현대모비스 3Q20 Preview: 외형 정상화에 따른 정상 이익으로의 회귀현대모비스의 3Q20 매출액과 영업이익은 각각 9.4조원(YoY -0.4%), 5,261억원(YoY -12.8%)을 기록할 것으로 추정된다. 영업이익은 시장 기대치인 4,921억원을 상회할 것으로 추정한다. 외형성장세는 모듈조립, 부품제조, 전동화가 각각 YoY -3%, -4.4%, +52%를 기록한 것으로 예상"
20201022,LS전선아시아,"9,700",매수,IBK투자증권,실적 개선 잠재력 확인,https://finance.naver.com/research/company_read.nhn?nid=54970&page=69,"기대 이상의 실적을 기록한 3분기 분기 중에 구리 가격이 상승세로 급 반전하고 전분기에 미뤄졌던 프로젝트 공사가 점차 재개될 수 있을 것이라는 기대감으로 예상했던 실적 개선을 훨씬 뛰어 넘은 좋은 실적을 기록했다. 실적 규모뿐만 아니라 수익성도 기대 이상이었는데, 구리 가격 상승으로 소재 부문의 매출 상승을 기대할 수 있어 외형 개선 폭 확대는 어느 정도 예상할 수 있어도 수익성이 높지 않아 고부가가치의 제품이 늘지 않고서는 수익성이 개선되기 어려워 이는 전분기대비 고마진 제품의 비중이 회복됐다는 반증이다"
20201022,티씨케이,"110,000",매수,IBK투자증권,일반식품부문 호조에 따른 전사 실적 개선 기..,https://finance.naver.com/research/company_read.nhn?nid=54969&page=69,"예상 실적 상향  3분기 실적을 매출액 563억원, 영업이익 207억원으로 일부 상향. 또한 21년 예상 실적을 매출액 2,462억원 영업이익 909억원으로 지난 8월 보고서 대비 각각+1.06%, +1.8% 상향함"
20201022,동원F&B,"270,000",매수,IBK투자증권,일반식품부문 호조에 따른 전사 실적 개선 기..,https://finance.naver.com/research/company_read.nhn?nid=54968&page=69,"3Q20 실적이 시장기대치를 상회할 전망 3분기 연결 매출액과 영업이익이 각각 8,925억원(+8.2% yoy), 395억원(+11.5% yoy)으로 추정됨. 코로나19 여파로 조미유통부문의 부진세가 이어지겠지만 일반식품부문 호조로 전사 실적이 컨센서스(매출액: 8,714억원, 영업이익 374억원)를 상회할 전망"
20201021,아모레퍼시픽,"185,000",매수,미래에셋증권,위기 이후 유연해진 움직임,https://finance.naver.com/research/company_read.nhn?nid=54967&page=69,"전년동기 베이스 부담으로 회복을 체감하기는 어려울 듯매출액 1조 1,237억(-19.9% YoY, 이하 YoY), 영업이익 349억(-67.6%) 전망국내 사업 영업이익 544억원(-34.4%) 전망온라인 채널 고성장(50.7%), 면세(-35%) 및 전통채널(-37.2%) 회복 지연홈케어 수요 지속으로 인한 데일리 뷰티 성장(8.7%) 지속 "
20201021,LG생활건강,"1,900,000",매수,미래에셋증권,문무겸비,https://finance.naver.com/research/company_read.nhn?nid=54966&page=69,"럭셔리 중심 포트폴리오, 면세와 중국법인매출 시장 대비 양호할 전망면세 매출은 따이고우 구매 유지로 시장전망(-35%)과 비교 상회(-31%)비대면 방판 채널 활성화로 3분기에도 안정적인 실적 유지(-2.3%)중국내 경쟁강도 완화, 중국 화장품 수요 회복으로 중국법인 22% 성장 전망"
20201021,제일기획,"27,500",Buy,키움증권,예상보다 훌륭한 성적,https://finance.naver.com/research/company_read.nhn?nid=54965&page=69,"3분기 영업이익 594억(yoy +12.9%)3분기 영업총이익 2,785억원(yoy -2.0%), 영업이익 594억원(yoy +12.9%, OPM 8.7%)을 기록하며 매출부진에도 불구하고 컨센서스를 초과하는 실적을 달성했다.BTL 감소에 따라 영업수익은 축소되었지만 이에 따른 원가 절감과 인건비를 중심으로 한 판관비 감소가 발생하여 영업이익 성장을 이끌었다."
20201021,제일기획,"27,000",Buy,DB금융투자,터널을 빠져 나왔다,https://finance.naver.com/research/company_read.nhn?nid=54964&page=69,"영업이익 594억원으로 컨센서스 상회1) 판관비 -5.4%yoy  ; 인건비 -5%yoy, 기타 경비 -6.4%yoy 2) 본사 GP +11.3%yoy  ; 삼성전자/증권, 동서식품이 매체 집행 많이 함 3) 해외 GP -6.5%yoy 역성장 폭 감소"
